,id,stationName,x,y,geometry
1561,SN57830,Fv614 Langesi,5.45867,61.8325,POINT (5.45867 61.8325)
1562,SN89940,Dividalen,19.70167,68.78167,POINT (19.70167 68.78167)
1563,SN76958,Åsgard B,6.7912,65.1103,POINT (6.7912 65.1103)
1564,SN62980,Reinsfjellet,7.925,62.93,POINT (7.925 62.93)
1566,SN61580,Brustuglia,8.1255,62.2943,POINT (8.1255 62.2943)
1567,SN43520,Fv42 Tverrå,6.48667,58.6265,POINT (6.48667 58.6265)
1568,SN99540,Nyrud,29.2427215,69.14757,POINT (29.2427215 69.14757)
1569,SN92910,Sopnesbukt,22.3243,70.0518,POINT (22.3243 70.0518)
1570,SN226590,Södersel D,18.1689,63.747,POINT (18.1689 63.747)
1571,SN96310,Mehamn LH,27.8298,71.033,POINT (27.8298 71.033)
1572,SN55300,Skjolden,7.606,61.4962,POINT (7.606 61.4962)
1573,SN57480,Botnen i Førde,6.0586,61.5349,POINT (6.0586 61.5349)
1574,SN91510,Manndalen ,20.5398,69.5208,POINT (20.5398 69.5208)
1575,SN84880,Katterat,17.966,68.3995,POINT (17.966 68.3995)
1576,SN85535,Leknes - Fygle,13.632097,68.143858,POINT (13.632097 68.143858)
1577,SN3304100,,30.96305,52.4019,POINT (30.96305 52.4019)
1578,SN9310,Hjerkinn,9.5419597,62.2205817,POINT (9.5419597 62.2205817)
1579,SN50231,Eikelandsosen,5.7436545,60.2500911,POINT (5.7436545 60.2500911)
1580,SN1211500,,16.8541666666667,54.5883333333333,POINT (16.8541666666667 54.5883333333333)
1581,SN56520,Hovlandsdal,5.4342,61.232,POINT (5.4342 61.232)
1582,SN88630,Fjordgård ,17.6275,69.5097,POINT (17.6275 69.5097)
1583,SN263500,Malmö,13.0736111111111,55.5713888888889,POINT (13.0736111111111 55.5713888888889)
1584,SN490391001,300 kV Mauranger – Samnanger-1,6.32913,60.13058,POINT (6.32913 60.13058)
1585,SN11060,Fv181 Finsbråtan,11.35883,60.37117,POINT (11.35883 60.37117)
1586,SN49800,Fet i Eidfjord,7.2803489,60.4080734,POINT (7.2803489 60.4080734)
1587,SN243170,Ställdalen,14.891,59.9391,POINT (14.891 59.9391)
1588,SN3030,Fredrikstad,10.9632,59.2307,POINT (10.9632 59.2307)
1589,SN3003,E6 Solbergtårnet,11.1780095,59.2046108,POINT (11.1780095 59.2046108)
1590,SN30340,Petersborg ,9.5908,59.2317,POINT (9.5908 59.2317)
1591,SN37760,Fyresdal,8.086932,59.182606,POINT (8.086932 59.182606)
1592,SN84970,Evenes LH,16.6833,68.4912,POINT (16.6833 68.4912)
1593,SN27460,Borgheim,10.4103,59.2173,POINT (10.4103 59.2173)
1594,SN217430,Harads D,20.968,66.0805,POINT (20.968 66.0805)
1595,SN9400,Rv3 Bergerønningen,10.6165,62.179,POINT (10.6165 62.179)
1596,SN10055,Tolga,10.9957948,62.4068454,POINT (10.9957948 62.4068454)
1597,SN55928,Balestrand ,6.5285,61.2028,POINT (6.5285 61.2028)
1598,SN59660,Volda,6.0673,62.1468,POINT (6.0673 62.1468)
1599,SN3990,Rv22 Krokedal,11.29233,59.75817,POINT (11.29233 59.75817)
1600,SN80340,Træna (Husøy),12.0928,66.4994,POINT (12.0928 66.4994)
1601,SN23800,Ylja,8.3807,61.1973,POINT (8.3807 61.1973)
1602,SN236100,Härnösand,17.9471,62.628,POINT (17.9471 62.628)
1603,SN232700,Sveg,14.4069444444444,62.0461111111111,POINT (14.4069444444444 62.0461111111111)
1604,SN24670,Fv280 Enderud bru,9.69183,60.26833,POINT (9.69183 60.26833)
1605,SN60010,Sykkylven,6.5758,62.3858,POINT (6.5758 62.3858)
1606,SN44480,Søyland Gjesdal,5.9817,58.6855,POINT (5.9817 58.6855)
1607,SN56780,Sygna,5.7265,61.3435,POINT (5.7265 61.3435)
1608,SN71880,Farmannsøya,10.1228,64.18412,POINT (10.1228 64.18412)
1609,SN490381015,300 kV Sauda – Blåfalli-15,6.32296,59.65893,POINT (6.32296 59.65893)
1611,SN45350,Lysebotn,6.6467,59.05512,POINT (6.6467 59.05512)
1613,SN65160,Fv6192 Brekka,8.865115,63.352649,POINT (8.865115 63.352649)
1614,SN18390,Bjølsen,10.7483,59.9418,POINT (10.7483 59.9418)
1615,SN223190,Långan D,14.4859,63.4555,POINT (14.4859 63.4555)
1616,SN50527,Kv4821 Nipedalen,5.2655,60.3685,POINT (5.2655 60.3685)
1617,SN250500,Måseskär,11.3336111111111,58.0941666666667,POINT (11.3336111111111 58.0941666666667)
1619,SN753500,,1.39666666666667,44.745,POINT (1.39666666666667 44.745)
1620,SN26934,Solumstrand ,10.2688,59.7112,POINT (10.2688 59.7112)
1621,SN90,Rv25 Midtskogberget,12.06467,61.1185,POINT (12.06467 61.1185)
1622,SN84910,E10 Skitdalshøgda,17.8725,68.516,POINT (17.8725 68.516)
1623,SN27400,Føynland,10.45604,59.23662,POINT (10.45604 59.23662)
1624,SN30325,Langeduken ,9.5432,59.2017,POINT (9.5432 59.2017)
1625,SN1296000,Baja Csillagvizsgáló,19.010556,46.179722,POINT (19.010556 46.179722)
1626,SN661000,,6.9425,46.8116666666667,POINT (6.9425 46.8116666666667)
1627,SN90490,Tromsø LH,18.9133,69.6767,POINT (18.9133 69.6767)
1629,SN55850,Rv5 Bøyadalen,6.7442,61.48,POINT (6.7442 61.48)
1630,SN76530,Tjøtta,12.4255,65.8295,POINT (12.4255 65.8295)
1631,SN76934,Statfjord B,1.8288,61.2063,POINT (1.8288 61.2063)
1632,SN47820,Eikemo,6.2785106,59.859334,POINT (6.2785106 59.859334)
1633,SN241190,Sölje D,12.6959,59.4846,POINT (12.6959 59.4846)
1634,SN711000,,-4.38333333333333,48.45,POINT (-4.38333333333333 48.45)
1635,SN1400,Brekke sluse,11.5583,59.1477,POINT (11.5583 59.1477)
1636,SN324000,,-1.60138888888889,55.4208333333333,POINT (-1.60138888888889 55.4208333333333)
1637,SN45685,Rv13 Byrkja,6.1465,59.1865,POINT (6.1465 59.1865)
1638,SN3331700,,27.0369444444444,50.1613888888889,POINT (27.0369444444444 50.1613888888889)
1639,SN77490,Kappfjellet,13.4483,65.3143,POINT (13.4483 65.3143)
1640,SN28450,E134 Meheia,9.4545,59.6112,POINT (9.4545 59.6112)
1641,SN55823,Rv5 Fjærland IoT,6.76532,61.42278,POINT (6.76532 61.42278)
1642,SN58030,Fv615 Hyen,5.94667,61.75033,POINT (5.94667 61.75033)
1643,SN86740,Bø Vesterålen,14.4347,68.6072,POINT (14.4347 68.6072)
1644,SN3015,Berg,11.032,59.1895,POINT (11.032 59.1895)
1645,SN92760,Hasvik havn,22.1618,70.4838,POINT (22.1618 70.4838)
1646,SN47300,Utsira,4.8723,59.3065,POINT (4.8723 59.3065)
1647,SN57770,Ytterøyane fyr,4.6817,61.5717,POINT (4.6817 61.5717)
1648,SN264400,Ölands S udde,16.4036111111111,56.1977777777778,POINT (16.4036111111111 56.1977777777778)
1649,SN94635,Vannfjorden,25.39,71.02,POINT (25.39 71.02)
1650,SN76925,Draugen,7.77915,64.352,POINT (7.77915 64.352)
1651,SN50395,E39 Mobergsbrua,5.4442,60.1912,POINT (5.4442 60.1912)
1652,SN85080,Kanstadbotn,15.8768608,68.516989,POINT (15.8768608 68.516989)
1653,SN212310,Jäckvik,16.9763,66.3881,POINT (16.9763 66.3881)
1654,SN606900,,9.57083333333333,56.4930555555556,POINT (9.57083333333333 56.4930555555556)
1655,SN78800,Varntresk,14.1942,65.8255,POINT (14.1942 65.8255)
1656,SN398000,,-7.33333333333333,55.3666666666667,POINT (-7.33333333333333 55.3666666666667)
1657,SN215100,Jokkmokk Flyg Mo,20.1666666666667,66.4833333333333,POINT (20.1666666666667 66.4833333333333)
1658,SN43810,Maudal,6.3675,58.764467,POINT (6.3675 58.764467)
1659,SN17280,Gullholmen,10.578,59.4352,POINT (10.578 59.4352)
1661,SN87000,Ånstadblåheia,15.3112,68.7183,POINT (15.3112 68.7183)
1662,SN9250,Fv29 Gravbekklia,9.71817,62.18383,POINT (9.71817 62.18383)
1663,SN49085,Folgefonna,6.4347,60.2263,POINT (6.4347 60.2263)
1664,SN11000,Fv705 Langsvola,11.80767,62.8715,POINT (11.80767 62.8715)
1665,SN219900,Ylinenjärvi,23.4680555555556,66.6236111111111,POINT (23.4680555555556 66.6236111111111)
1666,SN211000,Gielas,15.0688888888889,65.3280555555556,POINT (15.0688888888889 65.3280555555556)
1667,SN243200,Örebro,15.0455555555556,59.2288888888889,POINT (15.0455555555556 59.2288888888889)
1668,SN70510,Vera,12.3803981,63.7856215,POINT (12.3803981 63.7856215)
1669,SN2970,E16 Øyermoen,12.4562,60.2525,POINT (12.4562 60.2525)
1670,SN31680,Hansbu AVS ,7.4247,60.0825,POINT (7.4247 60.0825)
1671,SN30280,Fv353 Brumyrdal,9.50767,59.1255,POINT (9.50767 59.1255)
1672,SN87763,E10 Tjeldsundbrua øst,16.5921,68.6269,POINT (16.5921 68.6269)
1673,SN52360,E39 Romarheimsdalen,5.62383,60.7915,POINT (5.62383 60.7915)
1674,SN53230,E16 Langhuso,7.0557,60.8935,POINT (7.0557 60.8935)
1675,SN5590,Kongsvinger,12.0069224,60.1904283,POINT (12.0069224 60.1904283)
1676,SN4190,Lillestrøm - Badeveien,11.02747,59.96816,POINT (11.02747 59.96816)
1677,SN232900,Hamra,14.995,61.6605555555556,POINT (14.995 61.6605555555556)
1678,SN256200,Malmslätt,15.5258333333333,58.3980555555556,POINT (15.5258333333333 58.3980555555556)
1679,SN60955,Ålesund - Aspøya,6.132859,62.471493,POINT (6.132859 62.471493)
1680,SN87117,Fv82 Kjølhågen,16.04017,69.271,POINT (16.04017 69.271)
1681,SN18240,E6 Furuset,10.8905,59.93783,POINT (10.8905 59.93783)
1682,SN85448,Svolvær LH - N ,14.6712,68.2458,POINT (14.6712 68.2458)
1683,SN250700,Hud,11.4177777777778,58.6608333333333,POINT (11.4177777777778 58.6608333333333)
1684,SN226010,Lännäs,17.6543,63.1663,POINT (17.6543 63.1663)
1686,SN92500,Langfjordjøkelen,21.7223,70.1227,POINT (21.7223 70.1227)
1687,SN2289200,,28.7333333333333,60.7166666666667,POINT (28.7333333333333 60.7166666666667)
1688,SN24960,Gol − Stake,8.9478,60.7188,POINT (8.9478 60.7188)
1689,SN59681,Helgehornet,6.002,62.1895,POINT (6.002 62.1895)
1690,SN94680,Honningsvåg,25.9782,71.0105,POINT (25.9782 71.0105)
1691,SN10300,Håsjøen,11.7752,62.4698,POINT (11.7752 62.4698)
1692,SN44985,Fv450 Hunnedalen,6.6665,58.89333,POINT (6.6665 58.89333)
1693,SN45640,Rv13 Målandsdalen,6.2220795,59.1209282,POINT (6.2220795 59.1209282)
1694,SN39010,Fidjeåsen ,8.0947,58.1302,POINT (8.0947 58.1302)
1695,SN47910,Midtbotn,6.1824628,59.9153256,POINT (6.1824628 59.9153256)
1696,SN210300,Gierevarto,15.0644444444444,65.78,POINT (15.0644444444444 65.78)
1697,SN75220,Rørvik,11.1408,64.835,POINT (11.1408 64.835)
1698,SN46510,E134 Midtlæger,6.9825,59.8402,POINT (6.9825 59.8402)
1699,SN87772,Sætertinden,16.3608,68.5863,POINT (16.3608 68.5863)
1700,SN26898,Åssiden ,10.1382,59.7538,POINT (10.1382 59.7538)
1701,SN1043900,,9.28,51.1188888888889,POINT (9.28 51.1188888888889)
1702,SN27212,Fon,10.2087,59.4173,POINT (10.2087 59.4173)
1703,SN4827,Fv172 Holter,11.203,59.95417,POINT (11.203 59.95417)
1704,SN224700,Krångede,16.1733333333333,63.1522222222222,POINT (16.1733333333333 63.1522222222222)
1705,SN58703,Rv15 Skjerdingsdalen,7.25433,61.96317,POINT (7.25433 61.96317)
1706,SN23300,Fv51 Golsfjellet,9.1185,60.8175,POINT (9.1185 60.8175)
1707,SN7420,Rena øvingsfelt,11.49939,61.37635,POINT (11.49939 61.37635)
1708,SN776100,,8.79277777777778,41.9180555555556,POINT (8.79277777777778 41.9180555555556)
1709,SN774700,,2.87277777777778,42.7372222222222,POINT (2.87277777777778 42.7372222222222)
1710,SN84210,Losistua,17.7905,68.1905,POINT (17.7905 68.1905)
1711,SN39970,E39 Monankrysset,7.8298,58.111,POINT (7.8298 58.111)
1712,SN1103500,,16.3563888889,48.2486111111,POINT (16.3563888889 48.2486111111)
1713,SN67280,Soknedal,10.1788,62.9535,POINT (10.1788 62.9535)
1714,SN60650,Linge,7.2173,62.288,POINT (7.2173 62.288)
1715,SN59250,Refvik,5.0878,61.9985,POINT (5.0878 61.9985)
1716,SN89360,Rustafjellet ,18.4572,69.0422,POINT (18.4572 69.0422)
1717,SN49220,Odda - Jordal,6.5395,60.0447,POINT (6.5395 60.0447)
1718,SN32290,Rv36 Seljord,8.64433,59.4895,POINT (8.64433 59.4895)
1719,SN52970,Sørebø,5.9063,61.0657,POINT (5.9063 61.0657)
1720,SN76916,Gullfaks-bøye,2.1313,61.0948,POINT (2.1313 61.0948)
1721,SN611000,,9.26333333333333,55.2252777777778,POINT (9.26333333333333 55.2252777777778)
1722,SN17980,Ljabruveien,10.8237,59.8427,POINT (10.8237 59.8427)
1723,SN65145,Aure,8.5403,63.2692,POINT (8.5403 63.2692)
1724,SN58990,Rv15 Totland,5.395,61.93467,POINT (5.395 61.93467)
1725,SN26790,Orkidéhøgda ,10.0275,59.7498,POINT (10.0275 59.7498)
1726,SN213530,Fjällsjönäs,16.6077,65.6242,POINT (16.6077 65.6242)
1727,SN40840,Rv9 Hovden,7.37127,59.5271,POINT (7.37127 59.5271)
1728,SN205500,Naimakka,21.5275,68.6777777777778,POINT (21.5275 68.6777777777778)
1729,SN700,Drevsjø,12.0462,61.887,POINT (12.0462 61.887)
1730,SN220600,Storlien,12.1333333333333,63.2833333333333,POINT (12.1333333333333 63.2833333333333)
1731,SN26862,Drammen tinghus ,10.2118,59.744,POINT (10.2118 59.744)
1732,SN82290,Bodø,14.3826294,67.2726458,POINT (14.3826294 67.2726458)
1733,SN24350,Rv350 Nakkerud,10.049,60.05183,POINT (10.049 60.05183)
1734,SN226530,Hattsjöbäcken D,18.9539,63.5918,POINT (18.9539 63.5918)
1735,SN50503,Sædalen ,5.3967,60.35,POINT (5.3967 60.35)
1736,SN18500,Bjørnholt,10.6878682,60.0514243,POINT (10.6878682 60.0514243)
1737,SN76790,Sandnessjøen − Stamnesøra,12.6022,66.0197,POINT (12.6022 66.0197)
1738,SN18195,Høyenhall,10.8212,59.9033,POINT (10.8212 59.9033)
1739,SN77230,Mosjøen LH,13.218,65.7842,POINT (13.218 65.7842)
1740,SN63880,E6 Drivstua,9.6227,62.4272,POINT (9.6227 62.4272)
1741,SN89010,Kistefjell,18.1288,69.2897,POINT (18.1288 69.2897)
1742,SN241800,Karlstad flyg,13.3375,59.4447222222222,POINT (13.3375 59.4447222222222)
1743,SN62480,Ona,6.5378,62.8585,POINT (6.5378 62.8585)
1744,SN1509000,,27.6272222222222,47.1633333333333,POINT (27.6272222222222 47.1633333333333)
1745,SN74350,Namsskogan,12.846,64.7422,POINT (12.846 64.7422)
1746,SN69550,Hegra (Østås),11.3536,63.4871,POINT (11.3536 63.4871)
1747,SN1013100,,8.70583333333333,53.8713888888889,POINT (8.70583333333333 53.8713888888889)
1748,SN262920,Osby,13.9376,56.3742,POINT (13.9376 56.3742)
1749,SN88023,Fv848 Fornes,17.4772,68.8691,POINT (17.4772 68.8691)
1750,SN22690,E16 Begnadalen,9.89533,60.632,POINT (9.89533 60.632)
1752,SN83600,E6 Ulvsvågskaret,15.8873,68.1083,POINT (15.8873 68.1083)
1753,SN283600,,26.6288888888889,67.3666666666667,POINT (26.6288888888889 67.3666666666667)
1754,SN48170,E39 Mehammar,5.488,59.91267,POINT (5.488 59.91267)
1755,SN96250,Fv888 Store Reinoksevatn,27.497,70.72783,POINT (27.497 70.72783)
1757,SN19810,Skogsborg ,10.5198,59.6919,POINT (10.5198 59.6919)
1760,SN67890,Fv30 Rugldalen,11.3245,62.74033,POINT (11.3245 62.74033)
1761,SN96600,Skjånes,28.0995,70.8,POINT (28.0995 70.8)
1762,SN298000,,19.9538888888889,59.9591666666667,POINT (19.9538888888889 59.9591666666667)
1763,SN25830,Finse,7.527,60.5938,POINT (7.527 60.5938)
1764,SN33555,E134 Vinje,7.85386,59.61818,POINT (7.85386 59.61818)
1765,SN79700,Storforshei,14.53,66.3962,POINT (14.53 66.3962)
1766,SN25115,Hemsedal Skis,8.4968,60.8397,POINT (8.4968 60.8397)
1767,SN68270,Løksmyr,10.4369,63.2315,POINT (10.4369 63.2315)
1768,SN4785,Gardermoen PLU,11.0782,60.2105,POINT (11.0782 60.2105)
1769,SN63820,Drivdalen,9.5817569,62.4474975,POINT (9.5817569 62.4474975)
1770,SN92350,Nordstraum,21.8958,69.8362,POINT (21.8958 69.8362)
1771,SN253610,Borås,12.9493,57.7611,POINT (12.9493 57.7611)
1772,SN2603800,,24.6027777777778,59.3980555555556,POINT (24.6027777777778 59.3980555555556)
1773,SN18180,Trasop,10.847,59.907,POINT (10.847 59.907)
1774,SN218180,Talljärv D,22.309,66.2512,POINT (22.309 66.2512)
1775,SN39201,Bråvann,7.9383,58.1095,POINT (7.9383 58.1095)
1776,SN31853,E134 Gvammen,8.7152,59.5993,POINT (8.7152 59.5993)
1777,SN27403,Knarrberg,10.45442,59.2084,POINT (10.45442 59.2084)
1778,SN54740,Fv53 Naddvik,7.62183,61.18833,POINT (7.62183 61.18833)
1779,SN11900,Biri,10.5954,60.9518,POINT (10.5954 60.9518)
1780,SN211900,Kvikkjokk,18.0197222222222,66.8872222222222,POINT (18.0197222222222 66.8872222222222)
1781,SN39210,Dueknipen ,7.9733,58.1427,POINT (7.9733 58.1427)
1782,SN248110,Brovallen,16.3062,60.0991,POINT (16.3062 60.0991)
1783,SN62160,Istad,7.7002,62.805,POINT (7.7002 62.805)
1784,SN81315,Fv17 Saltstraumbrua,14.6125,67.23133,POINT (14.6125 67.23133)
1785,SN82840,Strøksnes,15.4953,67.5258,POINT (15.4953 67.5258)
1786,SN41175,Kleiven,7.4388,58.2772,POINT (7.4388 58.2772)
1787,SN206490,Parakka,21.6687,67.4864,POINT (21.6687 67.4864)
1788,SN254480,Skövde,13.8436,58.3949,POINT (13.8436 58.3949)
1789,SN1501000,,22.8872222222222,47.7213888888889,POINT (22.8872222222222 47.7213888888889)
1790,SN67005,E39 Kallfoss,9.9983,63.3297,POINT (9.9983 63.3297)
1791,SN19490,Gjettum PLU,10.5122,59.9058,POINT (10.5122 59.9058)
1793,SN60850,Emblem,6.4325,62.4317,POINT (6.4325 62.4317)
1794,SN818100,,2.07,41.2927777777778,POINT (2.07 41.2927777777778)
1795,SN55709,Rv5 Loftesnes,7.1245731,61.2296003,POINT (7.1245731 61.2296003)
1796,SN1219500,,22.9488888888889,54.1308333333333,POINT (22.9488888888889 54.1308333333333)
1797,SN22890,Fv33 Tonsåsen,9.545,60.86433,POINT (9.545 60.86433)
1798,SN703700,,1.18166666666667,49.3830555555556,POINT (1.18166666666667 49.3830555555556)
1799,SN16610,Fokstugu,9.2862,62.1133,POINT (9.2862 62.1133)
1800,SN35110,E18 Østerholtheia,9.11967,58.851,POINT (9.11967 58.851)
1801,SN228480,Nordanbäck D,19.2951,63.7424,POINT (19.2951 63.7424)
1802,SN298200,,22.9519444444444,59.7736111111111,POINT (22.9519444444444 59.7736111111111)
1803,SN1564000,,26.3333333333333,42.6666666666667,POINT (26.3333333333333 42.6666666666667)
1804,SN61810,Fv660 Vistdalsheia,8.0425,62.65783,POINT (8.0425 62.65783)
1805,SN224200,Hoting,16.2388888888889,64.0886111111111,POINT (16.2388888888889 64.0886111111111)
1806,SN99420,E6 Kirkenes syd,30.005,69.6873,POINT (30.005 69.6873)
1807,SN1269500,,22.7719444444444,49.8041666666667,POINT (22.7719444444444 49.8041666666667)
1808,SN41480,Åseral - Kyrkjebygda,7.4128,58.6172,POINT (7.4128 58.6172)
1809,SN27161,SKOPPUM,10.3985,59.3845,POINT (10.3985 59.3845)
1811,SN91740,Sørkjosen,20.9524,69.7902,POINT (20.9524 69.7902)
1812,SN29350,Uvdal kraftverk,8.7057,60.255,POINT (8.7057 60.255)
1813,SN38250,E18 Studevann,8.1865,58.1995,POINT (8.1865 58.1995)
1814,SN96890,Korgåsen,28.3773,69.9363,POINT (28.3773 69.9363)
1815,SN50120,Skulafossen,6.0392,60.2747,POINT (6.0392 60.2747)
1816,SN39820,Rv9 Skåmedal,7.704403,58.868922,POINT (7.704403 58.868922)
1817,SN31970,Gaustatoppen,8.6562,59.8497,POINT (8.6562 59.8497)
1818,SN60500,Tafjord,7.4218,62.2305,POINT (7.4218 62.2305)
1819,SN91480,E8 Galgo,20.7468,69.1467,POINT (20.7468 69.1467)
1820,SN50102,Kvam-Valland,6.17483,60.36433,POINT (6.17483 60.36433)
1821,SN90735,Glimbukta,19.36,69.83,POINT (19.36 69.83)
1822,SN217310,Piteå,21.4776,65.2636,POINT (21.4776 65.2636)
1823,SN44620,Tasta,5.6847,58.9875,POINT (5.6847 58.9875)
1824,SN56490,Værlandet,4.7407,61.3043,POINT (4.7407 61.3043)
1825,SN13030,Follebu,10.26141,61.22651,POINT (10.26141 61.22651)
1826,SN730,Valdalen,12.1722,62.0758,POINT (12.1722 62.0758)
1827,SN8230,Rv3 Koppang,11.0045,61.57467,POINT (11.0045 61.57467)
1828,SN60240,Åkerneset,6.9933,62.191,POINT (6.9933 62.191)
1830,SN1600,Fv21 Arebekken,11.68433,59.25433,POINT (11.68433 59.25433)
1831,SN89820,Øverbygd ,19.3537,69.0222,POINT (19.3537 69.0222)
1832,SN230310,Ljusnedal,12.6043,62.5493,POINT (12.6043 62.5493)
1833,SN54731,Fv2515 Filefjell-Varden,8.15267,61.17833,POINT (8.15267 61.17833)
1834,SN1950,Ørje,11.6512,59.4827,POINT (11.6512 59.4827)
1835,SN62860,Fv64 Atlanterhavsvegen,7.34,63.01517,POINT (7.34 63.01517)
1836,SN91695,Fv866 Maursund,20.914,69.93667,POINT (20.914 69.93667)
1837,SN44710,E39 Forus,5.7183,58.8842,POINT (5.7183 58.8842)
1838,SN1072900,,8.55416666666667,49.5091666666667,POINT (8.55416666666667 49.5091666666667)
1839,SN4543,Rv4 Stryken,10.72167,60.157,POINT (10.72167 60.157)
1840,SN17875,E18 Holstad,10.83117,59.685,POINT (10.83117 59.685)
1841,SN270100,,20.851,69.0428,POINT (20.851 69.0428)
1842,SN1076300,,11.0569444444444,49.5044444444444,POINT (11.0569444444444 49.5044444444444)
1843,SN31620,Møsstrand,8.1785,59.8397,POINT (8.1785 59.8397)
1844,SN91130,Lyngen,20.094,69.5588,POINT (20.094 69.5588)
1845,SN84500,Straumsnes,17.662,68.432,POINT (17.662 68.432)
1846,SN284500,,25.8219444444444,66.5625,POINT (25.8219444444444 66.5625)
1847,SN55700,Sogndal LH,7.1413,61.158,POINT (7.1413 61.158)
1848,SN222110,Digernäset D,12.9206,63.624,POINT (12.9206 63.624)
1849,SN58320,Myklebust Breim,6.6152676,61.7131031,POINT (6.6152676 61.7131031)
1850,SN66045,Fv710 Kjørmoen,9.94817,63.42633,POINT (9.94817 63.42633)
1851,SN2650,Aurskog,11.5802,59.9118,POINT (11.5802 59.9118)
1852,SN279000,,20.7472222222222,60.2580555555556,POINT (20.7472222222222 60.2580555555556)
1853,SN58670,Rv15 Fosnes,7.05883,61.90783,POINT (7.05883 61.90783)
1854,SN99680,Båthamna,30.4,69.79,POINT (30.4 69.79)
1855,SN18162,Kværnerbyen,10.7863,59.9047,POINT (10.7863 59.9047)
1856,SN640000,,2.6525,51.0880555555556,POINT (2.6525 51.0880555555556)
1857,SN206400,Saittarova,22.2336111111111,67.3377777777778,POINT (22.2336111111111 67.3377777777778)
1858,SN91220,Årøya,20.31,69.66,POINT (20.31 69.66)
1859,SN23680,E16 Hugavika,8.6782,61.1535,POINT (8.6782 61.1535)
1860,SN3780,Hobøl,11.0468,59.636,POINT (11.0468 59.636)
1861,SN71320,Rissa,9.9700663,63.5857104,POINT (9.9700663 63.5857104)
1862,SN36330,Arendal lh,8.7028,58.5158,POINT (8.7028 58.5158)
1863,SN29700,Fv40 Dagalifjell,8.4885,60.37383,POINT (8.4885 60.37383)
1864,SN229700,Bjuröklubb,21.5791666666667,64.4813888888889,POINT (21.5791666666667 64.4813888888889)
1865,SN91731,Årviksand,20.53258,70.19564,POINT (20.53258 70.19564)
1866,SN18270,Vestli,10.9185,59.9683,POINT (10.9185 59.9683)
1867,SN94620,Ákšonjárga,25.42361,70.99553,POINT (25.42361 70.99553)
1868,SN80615,Engabreen,13.9298,66.6432,POINT (13.9298 66.6432)
1869,SN212420,Myrheden,18.2287,65.9799,POINT (18.2287 65.9799)
1870,SN224290,Lövberga D,15.8533,63.9664,POINT (15.8533 63.9664)
1871,SN42700,E39 Rekevik,6.6315,58.37017,POINT (6.6315 58.37017)
1872,SN44970,Fv45 Dirdal,6.243,58.80767,POINT (6.243 58.80767)
1873,SN2560,Fv169 Åserud,11.3625,59.83883,POINT (11.3625 59.83883)
1874,SN4740,Ukkestad,11.051,60.1742,POINT (11.051 60.1742)
1875,SN30247,E18 Telemarksporten,9.7357238,59.1099744,POINT (9.7357238 59.1099744)
1876,SN93301,Suolovuopmi,23.5345,69.5797,POINT (23.5345 69.5797)
1877,SN26820,Hokksund,9.8922,59.7613,POINT (9.8922 59.7613)
1878,SN30256,HERØYA,9.641412,59.110498,POINT (9.641412 59.110498)
1879,SN80050,Fv17 Sjonfjellet,13.28817,66.28617,POINT (13.28817 66.28617)
1880,SN11110,Sesvoll,11.1587,60.2413,POINT (11.1587 60.2413)
1882,SN39165,Brannstasjonen ,7.9993,58.1555,POINT (7.9993 58.1555)
1884,SN225905,Gistgårdsön,17.7658,63.0502,POINT (17.7658 63.0502)
1885,SN47240,Karmøy,5.2623,59.2695,POINT (5.2623 59.2695)
1886,SN57710,Florø LH,5.0278,61.5832,POINT (5.0278 61.5832)
1887,SN27780,Tjølling,10.1250557,59.045747,POINT (10.1250557 59.045747)
1888,SN18225,Tonsenhagen,10.8293,59.9467,POINT (10.8293 59.9467)
1889,SN58060,E39 Reed,6.3913,61.7392,POINT (6.3913 61.7392)
1891,SN30875,Busnesgrend,8.9865101,59.8104756,POINT (8.9865101 59.8104756)
1892,SN87640,Harstad,16.5362,68.8029,POINT (16.5362 68.8029)
1893,SN38600,Mykland,8.2872126,58.6322074,POINT (8.2872126 58.6322074)
1894,SN44548,Sola PLU,5.6495,58.8792,POINT (5.6495 58.8792)
1895,SN79610,Skonseng,14.346245,66.362617,POINT (14.346245 66.362617)
1896,SN26802,Åsen,10.0258,59.7328,POINT (10.0258 59.7328)
1897,SN80705,Skihytta,13.948,66.8275,POINT (13.948 66.8275)
1898,SN51250,Øvstedal,5.9647,60.6887,POINT (5.9647 60.6887)
1899,SN226120,Granträsk D,18.3756,64.3346,POINT (18.3756 64.3346)
1900,SN46800,Fv520 Svandalsfossen,6.292,59.62483,POINT (6.292 59.62483)
1901,SN266700,Karlskrona,15.5866666666667,56.1430555555556,POINT (15.5866666666667 56.1430555555556)
1902,SN56400,Kolgrov,4.6693,61.007,POINT (4.6693 61.007)
1903,SN2673000,,25.1069444444444,54.6261111111111,POINT (25.1069444444444 54.6261111111111)
1904,SN18440,Kjelsås,10.77564,59.95995,POINT (10.77564 59.95995)
1905,SN603000,,9.85055555555556,57.0963888888889,POINT (9.85055555555556 57.0963888888889)
1906,SN67175,E6 Kvål,10.2832,63.2583,POINT (10.2832 63.2583)
1907,SN32490,Søve,9.2813,59.2788,POINT (9.2813 59.2788)
1908,SN250580,Rörastrand D,11.6528,58.0582,POINT (11.6528 58.0582)
